property_name,address,type,size,room_num,bathroom_num,price,precise_address,longitude,latitude
缙城峰,西营盘,公寓,759,3,2,"45,000",香港西营盘缙城峰,114.147721,22.283716
珊瑚阁 B4-B6座,北角半山/宝马山,屋苑,877,3,2,"45,000",香港北角半山/宝马山珊瑚阁 B4-B6座,114.202118,22.285282
愉景湾 16期 - 意堤,愉景湾,公寓,"1,062",3,2,"45,000",香港愉景湾愉景湾 16期 - 意堤,114.027788,22.292031
Casa 880,鰂魚涌,公寓,832,3,2,"43,000",香港鰂魚涌Casa 880,114.207558,22.291498
帝景阁,中半山,单幢式大厦,856,2,2,"44,000",香港中半山帝景阁,114.163356,22.273835
缙城峰,西营盘,屋苑,754,3,2,"44,000",香港西营盘缙城峰,114.147721,22.283716
DIVA,天后,公寓,739,3,2,"43,000",香港天后DIVA,114.163825,22.276284
缙城峰,西营盘,屋苑,805,3,2,"46,000",香港西营盘缙城峰,114.147721,22.283716
缙城峰,西营盘,屋苑,764,3,2,"43,000",香港西营盘缙城峰,114.147721,22.283716
显辉豪庭,东半山,屋苑,"1,009",3,2,"42,500",香港东半山显辉豪庭,114.163825,22.276284
宝华轩,西半山,屋苑,797,2,2,"46,000",香港西半山宝华轩,114.163825,22.276284
瑧环,西半山,屋苑,676,2,2,"45,000",香港西半山瑧环,114.163825,22.276284
辉煌豪园,西半山,单幢式大厦,868,2,2,"45,000",香港西半山辉煌豪园,114.163825,22.276284
凱譽,尖沙咀,单幢式大厦,681,3,2,"42,500",香港尖沙咀凱譽,114.163825,22.276284
皓畋,何文田,屋苑,865,3,3,"42,800",香港何文田皓畋,114.163825,22.276284
衡峰阁,北角半山/宝马山,公寓,"1,109",3,2,"45,000",香港北角半山/宝马山衡峰阁,114.200729,22.284435
君临天下,九龙站,单幢式大厦,"1,062",3,3,"43,800",香港九龙站君临天下,114.166221,22.30253
旭日大厦,中上环,公寓,630,2,1,"45,000",香港中上环旭日大厦,114.163825,22.276284
豪廷峰,北角半山/宝马山,公寓,860,3,2,"43,000",香港北角半山/宝马山豪廷峰,114.190579,22.317007
书院道 9号,九龙塘,公寓,"1,020",3,2,"44,000",香港九龙塘书院道 9号,114.188864,22.326079
豐乐园,跑马地,公寓,"1,079",2,2,"45,000",香港跑马地豐乐园,114.210752,22.404179
嘉安大厦,坚尼地城,公寓,517,1,1,"45,000",香港坚尼地城嘉安大厦,114.13253,22.281061
耀爵台,何文田,公寓,982,3,2,"45,000",香港何文田耀爵台,114.163825,22.276284
龙腾阁,西半山,公寓,"1,024",2,2,"45,000",香港西半山龙腾阁,114.050532,22.359483
凯旋门,九龙站,屋苑,846,2,2,"43,000",香港九龙站凯旋门,114.168295,22.300334
裕林台3号,中半山,单幢式大厦,811,1,1,"46,000",香港中半山裕林台3号,114.154026,22.280802
嘉苑,中半山,屋苑,772,1,2,"43,500",香港中半山嘉苑,114.163825,22.276284
嘉亨湾,西湾河,屋苑,742,3,2,"43,000",香港西湾河嘉亨湾,114.228685,22.282235
海伦大厦,铜锣湾,屋苑,932,3,1,"43,000",香港铜锣湾海伦大厦,114.189409,22.278213
嘉兆台,西半山,屋苑,822,2,2,"43,000",香港西半山嘉兆台,114.157377,22.277247
宏丰台8A-8D,大坑,屋苑,"1,550",3,2,"44,000",香港大坑宏丰台8A-8D,114.200628,22.271648
宝云道6B-6E号,中半山,单幢式大厦,"1,100",3,3,"43,000",香港中半山宝云道6B-6E号,114.171802,22.271833
山光苑,跑马地,单幢式大厦,860,3,2,"46,000",香港跑马地山光苑,114.190058,22.264307
贝沙湾一期,贝沙湾,屋苑,844,2,2,"44,000",香港贝沙湾贝沙湾一期,114.137592,22.25173
恒懋大楼,何文田,单幢式大厦,"1,292",3,2,"43,000",香港何文田恒懋大楼,114.163825,22.276284
嘉多利豪园,何文田,单幢式大厦,920,3,2,"45,000",香港何文田嘉多利豪园,114.163825,22.276284
银星阁,跑马地,单幢式大厦,940,3,2,"44,800",香港跑马地银星阁,114.188983,22.266227
名铸,尖沙咀,屋苑,816,2,2,"45,000",香港尖沙咀名铸,114.163825,22.276284
维港·星岸,紅磡,屋苑,"1,086",4,2,"44,000",香港紅磡维港·星岸,114.163825,22.276284
Resiglow Bonham,西营盘,屋苑,551,2,1,"43,000",香港西营盘Resiglow Bonham,114.144729,22.283989
擎天半岛,九龙站,屋苑,874,3,2,"43,000",香港九龙站擎天半岛,114.16758,22.303549
碧丽园,何文田,屋苑,"1,152",4,2,"45,000",香港何文田碧丽园,114.192159,22.323584
半山壹号 1 期,何文田,公寓,"1,252",3,2,"46,000",香港何文田半山壹号 1 期,114.163825,22.276284
卫城道1号,西半山,公寓,618,2,1,"43,000",香港西半山卫城道1号,114.15655,22.279072
蓝马豪庭,九龙塘,公寓,913,3,2,"43,000",香港九龙塘蓝马豪庭,114.163825,22.276284
书院道 9号,九龙塘,公寓,"1,020",3,2,"44,000",香港九龙塘书院道 9号,114.188864,22.326079
锦辉大厦,中半山,公寓,929,3,1,"45,000",香港中半山锦辉大厦,114.163825,22.276284
胜宗大厦,中半山,公寓,742,1,1,"45,000",香港中半山胜宗大厦,114.163825,22.276284
肇如大厦,长沙湾,单幢式大厦,"1,105",3,2,"42,300",香港长沙湾肇如大厦,114.163825,22.276284
肇如大厦,长沙湾,单幢式大厦,"1,035",3,2,"43,500",香港长沙湾肇如大厦,114.163825,22.276284
美丽阁,西半山,单幢式大厦,"1,094",3,2,"45,000",香港西半山美丽阁,114.153801,22.279375
贝沙湾,贝沙湾,屋苑,900,2,2,"46,000",香港贝沙湾贝沙湾,114.137592,22.25173
York Place,湾仔,公寓,779,2,2,"43,000",香港湾仔York Place,114.163825,22.276284
凤辉台18-19号,跑马地,公寓,989,2,2,"45,000",香港跑马地凤辉台18-19号,114.188983,22.266227
逸意居 1座,鰂魚涌,屋苑,"1,500",3,2,"45,000",香港鰂魚涌逸意居 1座,114.223351,22.281471
嘉多利豪园,何文田,单幢式大厦,961,3,2,"45,000",香港何文田嘉多利豪园,114.163825,22.276284
秀竹园道8号,九龙塘,屋苑,"1,026",3,2,"43,000",香港九龙塘秀竹园道8号,114.190383,22.325481
柏蔚山,北角,公寓,909,3,2,"46,000",香港北角柏蔚山,114.163825,22.276284
嘉苑,中半山,单幢式大厦,772,1,2,"43,500",香港中半山嘉苑,114.163825,22.276284
些利街 (大厦单位),西半山,单幢式大厦,630,2,2,"43,000",香港西半山些利街 (大厦单位),114.157881,22.278845
殷桦花园,西半山,单幢式大厦,842,3,2,"43,000",香港西半山殷桦花园,114.153102,22.27857
丽峰花园 (独立屋: A1至A30座),火炭,屋苑,"1,862",4,2,"45,000",香港火炭丽峰花园 (独立屋: A1至A30座),114.163825,22.276284
傲名,何文田,单幢式大厦,926,3,2,"45,000",香港何文田傲名,114.163825,22.276284
明苑,何文田,单幢式大厦,"1,179",3,2,"45,000",香港何文田明苑,114.163825,22.276284
曉翠山庄,大围,屋苑,"1,184",3,2,"45,000",香港大围曉翠山庄,114.163825,22.276284
帝豪阁,西半山,公寓,"1,027",3,2,"45,000",香港西半山帝豪阁,114.149828,22.279606
书院道 9号,九龙塘,单幢式大厦,"1,020",3,3,"43,800",香港九龙塘书院道 9号,114.188864,22.326079
星域轩,湾仔,屋苑,772,2,2,"45,000",香港湾仔星域轩,114.163825,22.276284
柏宁顿花园,西貢,洋房/独立屋,"1,212",3,2,"45,000",香港西貢柏宁顿花园,114.163825,22.276284
缙城峰,西营盘,公寓,764,3,2,"44,000",香港西营盘缙城峰,114.147721,22.283716
比华利山,跑马地,公寓,"1,070",3,2,"45,000",香港跑马地比华利山,114.188983,22.266227
松苑,跑马地,公寓,"1,129",3,2,"46,000",香港跑马地松苑,114.188983,22.266227
金宁大厦,西半山,公寓,"1,066",2,2,"45,000",香港西半山金宁大厦,114.168765,22.324243
君临天下,九龙站,屋苑,"1,062",3,2,"43,800",香港九龙站君临天下,114.166221,22.30253
乐园,跑马地,公寓,880,3,2,"43,000",香港跑马地乐园,114.049084,22.32017
宝云道6B-6E号,中半山,公寓,980,3,2,"43,000",香港中半山宝云道6B-6E号,114.171802,22.271833
半山壹号,何文田,屋苑,"1,137",3,3,"44,000",香港何文田半山壹号,114.163825,22.276284
君临天下,九龙站,屋苑,"1,015",3,2,"43,000",香港九龙站君临天下,114.166221,22.30253
星域轩 1座,湾仔,公寓,734,2,1,"43,000",香港湾仔星域轩 1座,114.163825,22.276284
雍景台,西半山,公寓,893,2,2,"44,000",香港西半山雍景台,114.15445,22.278811
Resiglow Happy Valley,跑马地,公寓,698,2,2,"46,000",香港跑马地Resiglow Happy Valley,114.188983,22.266227
雍澄海岸,坪洲,洋房/独立屋,"1,476",4,2,"45,000",香港坪洲雍澄海岸,114.043621,22.281517
天峦 2期,上水,洋房/独立屋,"1,576",3,2,"43,000",香港上水天峦 2期,114.163825,22.276284
君临天下 2 座,九龙站,屋苑,"1,073",3,2,"45,000",香港九龙站君临天下 2 座,114.166221,22.30253
乐怡小築,沙田,屋苑,"1,386",3,2,"45,000",香港沙田乐怡小築,114.163825,22.276284
Conduit 18,西半山,公寓,930,3,2,"45,000",香港西半山Conduit 18,114.163825,22.276284
辉鸿阁,西半山,公寓,772,3,2,"45,000",香港西半山辉鸿阁,114.163825,22.276284
DIVA,天后,公寓,739,3,2,"43,000",香港天后DIVA,114.163825,22.276284
星域轩,湾仔,公寓,719,1,1,"43,000",香港湾仔星域轩,114.163825,22.276284
皓畋,何文田,屋苑,865,3,3,"43,800",香港何文田皓畋,114.163825,22.276284
宝云道6B-6E号,中半山,单幢式大厦,"1,017",3,2,"45,000",香港中半山宝云道6B-6E号,114.171802,22.271833
渣甸豪庭,大坑,单幢式大厦,775,2,3,"45,000",香港大坑渣甸豪庭,114.198708,22.273076
书院道(大厦单位),九龙塘,屋苑,"1,020",3,2,"43,240",香港九龙塘书院道(大厦单位),114.189021,22.325742
晓峰阁 2座,中半山,公寓,771,2,2,"43,800",香港中半山晓峰阁 2座,114.15738,22.272589
富景花园,西半山,公寓,"1,081",2,2,"43,000",香港西半山富景花园,114.256816,22.260219
宏丰台5号,大坑,公寓,"1,640",3,2,"43,000",香港大坑宏丰台5号,114.200628,22.271648
会景阁,湾仔,公寓,933,2,1,"46,000",香港湾仔会景阁,114.163825,22.276284
加路连花园,跑马地,公寓,798,3,2,"43,000",香港跑马地加路连花园,114.188983,22.266227
银禧大厦,跑马地,公寓,"1,052",1,2,"43,000",香港跑马地银禧大厦,114.188983,22.266227
金山花园,跑马地,公寓,910,3,1,"43,000",香港跑马地金山花园,114.188983,22.266227
雍景台 1 座,西半山,公寓,"1,123",3,2,"43,000",香港西半山雍景台 1 座,114.153974,22.278987
慧豪阁 2座,西半山,公寓,748,2,2,"43,000",香港西半山慧豪阁 2座,114.163825,22.276284
云景台,北角半山/宝马山,公寓,"1,065",3,2,"43,000",香港北角半山/宝马山云景台,114.201321,22.28216
金谷大厦,西半山,公寓,611,1,1,"45,000",香港西半山金谷大厦,114.154799,22.280263
华芝大厦,跑马地,公寓,"1,232",3,2,"45,000",香港跑马地华芝大厦,114.188983,22.266227
殷桦花园,西半山,公寓,842,3,2,"45,000",香港西半山殷桦花园,114.153102,22.27857
宝翠园 6 座,薄扶林,屋苑,905,3,2,"45,000",香港薄扶林宝翠园 6 座,114.138337,22.282395
辉煌豪园,西半山,公寓,"1,099",3,2,"45,000",香港西半山辉煌豪园,114.163825,22.276284
嘉园,东半山,公寓,"1,032",3,2,"45,000",香港东半山嘉园,114.163825,22.276284
辉鸿阁,西半山,公寓,961,3,2,"45,000",香港西半山辉鸿阁,114.163825,22.276284
蟠龙苑,跑马地,公寓,885,3,3,"45,000",香港跑马地蟠龙苑,114.188983,22.266227
阳明山庄,浅水湾,公寓,"1,045",2,2,"45,500",香港浅水湾阳明山庄,114.200263,22.235277
南湾,鴨脷洲,公寓,"1,181",2,2,"46,000",香港鴨脷洲南湾,114.163825,22.276284
畅园,中上环,单幢式大厦,767,2,1,"46,000",香港中上环畅园,114.163825,22.276284
泓都,坚尼地城,公寓,954,2,2,"46,000",香港坚尼地城泓都,114.163825,22.276284
银辉大厦,东半山,公寓,"1,119",3,3,"46,000",香港东半山银辉大厦,114.163825,22.276284
华宝大厦,坚尼地城,公寓,620,1,1,"46,000",香港坚尼地城华宝大厦,114.163825,22.276284
上林 2座,大坑,屋苑,788,3,2,"43,000",香港大坑上林 2座,114.200628,22.271648
上林,大坑,屋苑,788,3,2,"43,000",香港大坑上林,114.200628,22.271648
松苑,跑马地,公寓,"1,152",1,1,"43,000",香港跑马地松苑,114.188983,22.266227
金龙大厦 C座,北角半山/宝马山,屋苑,857,3,2,"43,000",香港北角半山/宝马山金龙大厦 C座,114.190579,22.317007
山光苑,跑马地,屋苑,860,3,2,"46,000",香港跑马地山光苑,114.190058,22.264307
联邦花园,西半山,公寓,"1,166",3,2,"46,000",香港西半山联邦花园,114.163825,22.276284
君临天下,九龙站,屋苑,804,2,2,"42,800",香港九龙站君临天下,114.166221,22.30253
康乐园,大埔,洋房/独立屋,"1,214",3,2,"45,000",香港大埔康乐园,114.157,22.4595
蓝塘道87-89号,跑马地,公寓,"1,117",3,2,"45,000",香港跑马地蓝塘道87-89号,114.188983,22.266227
凤凰阁,中半山,屋苑,"1,119",3,2,"43,000",香港中半山凤凰阁,114.177368,22.271311
满峰台 E座,中半山,屋苑,"1,107",3,2,"43,000",香港中半山满峰台 E座,114.163825,22.276284
逸桦园 1座,鰂魚涌,屋苑,821,3,2,"46,000",香港鰂魚涌逸桦园 1座,114.219156,22.280154
聚贤居 1座,中上环,公寓,822,2,3,"43,000",香港中上环聚贤居 1座,114.155806,22.28105
The Austin 3座,尖沙咀,屋苑,938,3,2,"46,000",香港尖沙咀The Austin 3座,114.163825,22.276284
嘉苑,中半山,单幢式大厦,772,1,2,"43,500",香港中半山嘉苑,114.163825,22.276284
书院道 9号,九龙塘,单幢式大厦,"1,020",3,2,"44,630",香港九龙塘书院道 9号,114.188864,22.326079
Grand Austin,尖沙咀,屋苑,923,3,2,"45,000",香港尖沙咀Grand Austin,114.163825,22.276284
嘉景台,大坑,单幢式大厦,"1,049",4,2,"45,000",香港大坑嘉景台,114.200628,22.271648
承德山庄,西半山,公寓,942,3,2,"45,500",香港西半山承德山庄,114.163825,22.276284
愉苑,跑马地,公寓,926,2,2,"43,000",香港跑马地愉苑,114.19749,22.2341
宝华阁,跑马地,公寓,898,3,2,"45,000",香港跑马地宝华阁,114.165087,22.334437
君临天下,九龙站,单幢式大厦,818,2,2,"43,800",香港九龙站君临天下,114.166221,22.30253
礼贤阁,西半山,公寓,"1,050",2,2,"43,000",香港西半山礼贤阁,114.163825,22.276284
DIVA,天后,公寓,739,3,2,"43,000",香港天后DIVA,114.163825,22.276284
凯旋门,九龙站,屋苑,846,3,2,"45,000",香港九龙站凯旋门,114.168295,22.300334
宝云道6B-6E号,中半山,单幢式大厦,"1,017",3,2,"45,000",香港中半山宝云道6B-6E号,114.171802,22.271833
Grand Austin,尖沙咀,屋苑,927,3,2,"45,000",香港尖沙咀Grand Austin,114.163825,22.276284
The Austin,尖沙咀,屋苑,890,3,2,"45,000",香港尖沙咀The Austin,114.163825,22.276284
高士台,西营盘,屋苑,769,2,2,"43,000",香港西营盘高士台,114.144729,22.283989
西浦,西营盘,屋苑,853,3,2,"45,000",香港西营盘西浦,114.144729,22.283989
西浦,西营盘,屋苑,746,3,2,"46,000",香港西营盘西浦,114.144729,22.283989
海华大厦,铜锣湾,屋苑,"1,211",3,2,"46,000",香港铜锣湾海华大厦,114.189409,22.278213
龙腾阁,西半山,屋苑,"1,024",2,2,"45,000",香港西半山龙腾阁,114.050532,22.359483
星钻,西营盘,公寓,834,3,2,"45,000",香港西营盘星钻,114.144729,22.283989
擎天半岛,九龙站,屋苑,"1,052",3,2,"46,000",香港九龙站擎天半岛,114.16758,22.303549
慧景园,大坑,单幢式大厦,"1,011",3,2,"46,000",香港大坑慧景园,114.19899,22.27066
晓峰阁 3座,中半山,屋苑,795,2,2,"43,000",香港中半山晓峰阁 3座,114.157347,22.272765
君临天下,九龙站,屋苑,"1,015",3,2,"43,800",香港九龙站君临天下,114.166221,22.30253
晓峰阁,中半山,公寓,795,2,2,"43,000",香港中半山晓峰阁,114.157338,22.27233
One Homantin 7座,何文田,屋苑,795,3,2,"45,000",香港何文田One Homantin 7座,114.163825,22.276284
嘉多利豪园,何文田,公寓,955,3,2,"45,000",香港何文田嘉多利豪园,114.163825,22.276284
福华台 1 座,西半山,公寓,840,3,2,"43,000",香港西半山福华台 1 座,114.163825,22.276284
摘星阁,东半山,公寓,"1,045",1,1,"43,000",香港东半山摘星阁,114.169275,22.266416
壹环,湾仔,公寓,862,3,2,"42,500",香港湾仔壹环,114.163825,22.276284
逸意居,鰂魚涌,公寓,890,3,2,"43,000",香港鰂魚涌逸意居,114.223351,22.281471
龙华花园,渣甸山,公寓,976,3,2,"43,000",香港渣甸山龙华花园,114.163825,22.276284
渣甸山花园大厦,渣甸山,屋苑,792,3,2,"43,000",香港渣甸山渣甸山花园大厦,114.163825,22.276284
书院道 9号,九龙塘,屋苑,"1,020",3,3,"44,630",香港九龙塘书院道 9号,114.188864,22.326079
半山壹号,何文田,屋苑,"1,158",3,2,"46,000",香港何文田半山壹号,114.163825,22.276284
会景阁,湾仔,公寓,990,2,2,"46,000",香港湾仔会景阁,114.163825,22.276284
愉苑,跑马地,单幢式大厦,"1,103",2,1,"44,000",香港跑马地愉苑,114.19749,22.2341
海德大厦,铜锣湾,屋苑,"1,248",4,2,"43,000",香港铜锣湾海德大厦,114.189918,22.278913
城市花园,北角,屋苑,934,3,2,"45,000",香港北角城市花园,114.19986,22.287998
半山壹号 2 期: 富甲半山,何文田,屋苑,"1,137",3,3,"42,500",香港何文田半山壹号 2 期: 富甲半山,114.163825,22.276284
龙华花园,渣甸山,屋苑,962,3,3,"43,000",香港渣甸山龙华花园,114.163825,22.276284
明苑阁,九龙塘,单幢式大厦,"1,179",3,2,"45,000",香港九龙塘明苑阁,114.163825,22.276284
蓝塘道(大厦单位),跑马地,单幢式大厦,"1,117",3,2,"43,000",香港跑马地蓝塘道(大厦单位),114.188983,22.266227
君临天下,九龙站,单幢式大厦,"1,015",3,3,"43,500",香港九龙站君临天下,114.166221,22.30253
宝翠园 6 座,薄扶林,屋苑,907,2,2,"45,000",香港薄扶林宝翠园 6 座,114.138337,22.282395
胜宗大厦,中半山,公寓,742,1,1,"45,000",香港中半山胜宗大厦,114.163825,22.276284
联邦花园,西半山,公寓,"1,166",2,1,"45,000",香港西半山联邦花园,114.163825,22.276284
星钻,西营盘,公寓,630,2,2,"46,000",香港西营盘星钻,114.144729,22.283989
海华大厦,铜锣湾,公寓,"1,328",3,2,"46,000",香港铜锣湾海华大厦,114.189409,22.278213
显辉豪庭,东半山,公寓,964,3,2,"44,000",香港东半山显辉豪庭,114.163825,22.276284
Resiglow Happy Valley,跑马地,单幢式大厦,698,2,2,"43,000",香港跑马地Resiglow Happy Valley,114.188983,22.266227
嘉苑,中半山,公寓,869,1,2,"43,500",香港中半山嘉苑,114.163825,22.276284
贝沙湾六期,贝沙湾,公寓,734,2,2,"43,000",香港贝沙湾贝沙湾六期,114.137592,22.25173
一号銀海 6座,奥运站,屋苑,957,4,3,"45,000",香港奥运站一号銀海 6座,114.165394,22.314865
皓畋 6座,何文田,屋苑,936,3,3,"46,000",香港何文田皓畋 6座,114.163825,22.276284
愉景湾 5期 - 颐峰 7座 菘山阁,愉景湾,公寓,"1,430",4,1,"45,000",香港愉景湾愉景湾 5期 - 颐峰 7座 菘山阁,114.01486,22.302949
